AutoLeadID,leadcreationmonth,leadcreationday,actionableminute,attemptedcontactminute,adjustedattemptedcontactminute,actualcontactminute,firstappointmentday,firstappointmentconfirmationday,appointments,leadage,hasSalesRepEmail,hasSalesRepCall,hasCustomerReplyEmail,hasAutoResponderEmail,firstsalesrepemailday,firstsalesrepcallday,visits,firstvisitday,lastvisitday,pricechanges,firstpricechangeday,lastpricechangeday,Sold
200452535,7,8,0,72,72,60496,0,474,0,474,1,1,1,1,72,84,0,474,474,0,0,432,Active
200452876,7,8,0,22,22,73724,0,474,0,474,1,1,0,1,24,22,0,474,474,0,0,308,Active
200453686,7,8,0,6,6,10,0,474,0,1,1,0,1,1,6,681938,1,0,0,0,0,0,Sold
200453777,7,8,0,6,6,681938,0,474,0,474,1,0,0,1,6,681938,0,474,474,0,0,366,Active
200453788,7,8,0,3,3,84,1,1,1,2,1,1,1,1,3,13017,1,1,1,0,0,9,Sold
200454576,7,8,0,23,23,13208,10,10,1,10,1,1,0,1,23,25,1,10,10,0,0,376,Sold
200460979,7,8,0,65,65,65,2,474,1,2,1,1,0,1,65,65,0,474,474,0,0,380,Sold
200461782,7,8,0,0,0,3245,3,474,1,474,1,1,1,0,2948,0,0,474,474,0,0,426,Active
200461829,7,8,0,0,0,0,0,474,0,0,0,0,0,0,681885,681885,1,0,0,0,0,0,Sold
200463158,7,8,0,2,2,350,0,474,0,474,1,1,0,1,3,2,0,474,474,0,0,428,Active
200463775,7,8,0,0,0,202127,0,474,1,474,1,1,1,1,5,0,1,0,0,0,0,467,Active
200464461,7,8,0,3,3,681859,0,474,0,474,1,0,0,1,3,681859,0,474,474,2,0,366,Active
200466330,7,8,0,7,7,10258,9,474,1,474,1,1,1,1,8,7,2,9,13,1,0,176,Active
200469777,7,8,0,6,6,6,1,474,1,474,0,1,0,1,681821,6,0,474,474,0,0,441,Active
200470427,7,8,0,6,6,4399,0,474,0,474,1,1,1,0,11,6,0,474,474,0,0,307,Active
200473937,7,8,0,2843,2843,681784,0,474,0,474,1,0,0,0,2843,681784,0,474,474,0,2,2,Active
200475360,7,8,0,10,10,260637,313,311,2,474,1,1,1,1,11,10,1,423,423,0,0,426,Active
200476121,7,8,0,36,36,635020,0,474,0,474,1,1,0,1,241,36,0,474,474,0,0,441,Active
200476734,7,8,0,1,1,136,3,474,1,3,1,1,0,1,3,1,1,3,3,0,0,468,Sold
200477026,7,8,0,3,3,1657,1,474,1,474,1,1,1,1,1682,3,0,474,474,0,0,464,Active
200477690,7,8,0,5,5,22,0,474,0,2,1,1,0,1,29,5,1,2,2,1,0,197,Sold
200478321,7,8,0,5,5,9,0,474,1,474,0,1,0,0,681750,5,2,0,1,0,0,293,Active
200479032,7,8,0,11,11,323,0,474,0,8,1,1,0,1,13,11,0,474,474,0,0,1,Sold
200481583,7,8,0,3,3,370054,0,474,0,474,1,1,1,1,10,3,0,474,474,0,0,444,Active
200482039,7,8,0,-1,-1,681727,0,474,0,474,0,0,0,0,681727,681727,0,474,474,0,0,0,Active
200485025,7,8,0,53,53,53,0,474,0,474,1,1,0,1,165,53,0,474,474,0,0,399,Active
200485413,7,8,0,4,4,4,3,474,1,474,1,1,0,1,14,4,0,474,474,0,0,251,Active
200486288,7,8,0,0,0,681692,0,474,0,474,0,0,0,0,681692,681692,0,474,474,0,0,0,Active
200488456,7,8,0,8,8,108,-54,-55,1,474,0,1,0,1,681672,8,0,474,474,0,0,425,Active
200488842,7,8,0,10,10,681668,0,474,0,474,1,1,0,1,15,10,0,474,474,0,0,449,Active
200490328,7,8,0,15,15,211735,-1794,474,1,30,1,1,1,1,16,15,0,474,474,0,0,147,Sold
200490911,7,8,0,1,1,55,0,474,0,474,1,1,1,0,9,1,0,474,474,0,0,216,Active
200493827,7,8,0,953,953,6778,0,474,0,474,1,1,0,1,953,953,0,474,474,0,0,120,Active
200493840,7,8,0,3,3,681624,0,474,0,474,1,1,0,1,4,3,0,474,474,0,0,120,Active
200494857,7,8,0,3,3,1501,10,474,1,474,1,1,0,1,10,3,0,474,474,0,0,68,Active
200498674,7,8,0,3,3,681603,0,474,0,474,1,1,0,0,3,4,0,474,474,0,0,454,Active
200500321,7,8,0,12,12,17155,0,474,0,474,1,0,1,0,12,681591,0,474,474,0,0,143,Active
200500341,7,8,0,3,3,6,0,474,0,474,1,1,0,0,83212,3,0,474,474,0,0,463,Active
200500800,7,8,0,1487,1487,0,0,474,0,-2,0,1,0,1,681587,1487,0,474,474,0,0,8,Sold
200500954,7,8,0,3,3,4176,0,474,0,474,1,1,0,0,8,3,0,474,474,0,0,278,Active
200501674,7,8,0,7,7,8,0,474,0,474,1,1,0,1,8277,7,0,474,474,0,0,197,Active
200521402,7,8,0,8,8,1267,0,474,0,474,1,0,1,1,8,681558,0,474,474,0,0,366,Active
200521748,7,8,0,2,2,1370,3,474,1,474,1,1,0,1,8,2,0,474,474,0,0,412,Active
200522346,7,8,0,4,4,1119,0,474,0,474,1,1,0,1,4,1119,0,474,474,0,0,313,Active
200522376,7,8,0,1,1,417241,0,474,0,474,1,1,1,1,34,1,0,474,474,0,0,292,Active
200523144,7,8,0,20,20,681547,0,474,0,474,1,0,0,1,20,681547,0,474,474,0,0,123,Active
200524884,7,8,0,19,19,3817,0,474,0,474,1,0,1,1,19,681530,0,474,474,0,0,391,Active
200525388,7,8,0,2,2,132150,0,474,0,474,1,1,0,1,6727,2,0,474,474,0,0,422,Active
200526396,7,8,0,2,2,4,0,474,0,474,1,1,0,1,2,2,0,474,474,0,0,472,Active
200526629,7,8,842,1,-841,878,0,474,0,474,1,1,0,0,1,877,0,474,474,0,0,244,Active
200528537,7,8,0,0,0,86037,51,51,1,51,1,1,0,0,1,0,1,51,51,0,0,417,Sold
200530093,7,8,0,69,69,681492,0,474,0,474,1,1,0,1,69,4008,0,474,474,0,0,390,Active
200530172,7,8,0,0,0,882,3,3,1,474,0,1,0,1,681491,0,1,3,3,0,0,425,Active
200530338,7,8,818,1,-817,2658,8,474,1,474,1,1,0,0,1,1095,0,474,474,0,0,152,Active
200532416,7,8,856,901,45,901,29,474,1,474,1,1,0,1,903,901,0,474,474,0,0,315,Active
200532669,7,8,0,7,7,636472,10,474,2,42,1,1,1,1,48,7,1,41,41,0,0,442,Sold
200533856,7,8,0,26,26,6917,3,3,1,3,1,1,1,1,26,6605,1,3,3,0,0,34,Sold
200534186,7,8,805,-1,-806,681446,0,474,0,474,0,0,0,0,681446,681446,0,474,474,0,0,0,Active
200534477,7,8,772,793,21,5393,5,474,1,474,1,1,1,1,797,793,0,474,474,0,1,196,Active
200534882,7,8,0,11,11,681438,0,474,0,474,1,0,0,1,11,681438,0,474,474,1,0,290,Active
200535767,7,8,756,1,-755,681427,0,474,0,474,1,1,0,1,1,806,0,474,474,0,0,229,Active
200535833,7,8,0,7,7,22,0,474,0,474,1,1,0,1,1153,7,0,474,474,1,1,462,Active
200535946,7,8,754,7,-747,104747,103,474,1,474,1,1,0,1,7,779,1,103,103,0,1,380,Active
200536001,7,8,0,766,766,681424,0,474,0,474,1,1,0,1,766,901,0,474,474,0,1,273,Active
200536505,7,9,747,753,6,753,0,473,0,473,1,1,0,1,753,753,0,473,473,0,0,111,Active
200537098,7,9,740,634,-106,982,0,473,0,4,1,1,1,1,768,634,0,473,473,0,0,462,Sold
200538632,7,9,721,719,-2,681392,0,473,0,473,1,1,0,1,719,719,0,473,473,0,0,120,Active
200538639,7,9,781,1331,550,685,0,473,0,5,1,0,1,1,8174,681392,1,0,0,0,0,5,Sold
200538835,7,9,718,3,-715,681389,0,473,0,473,1,1,0,1,3,730,0,473,473,0,0,315,Active
200539151,7,9,744,5,-739,681385,0,473,0,473,1,1,0,1,5,722,0,473,473,0,0,193,Active
200539753,7,9,0,719,719,1,0,473,0,4,1,1,1,1,719,16803,1,4,4,0,0,13,Sold
200540606,7,9,0,-1,-1,17,0,473,0,473,0,0,1,0,681364,681364,0,473,473,0,0,0,Active
200541013,7,9,717,4,-713,1094,0,473,0,473,1,1,0,0,4,710,0,473,473,0,0,443,Active
200541268,7,9,713,0,-713,681354,0,473,0,473,0,0,0,0,681354,681354,0,473,473,0,0,0,Active
200541753,7,9,705,92,-613,2557,0,473,0,473,1,1,0,0,851,92,0,473,473,0,0,453,Active
200542226,7,9,667,6,-661,48646,0,473,0,473,1,1,0,1,6,886,0,473,473,0,0,470,Active
200543710,7,9,673,689,16,681314,0,473,0,473,1,0,0,1,689,681314,0,473,473,0,0,391,Active
200543728,7,9,643,659,16,659,0,473,0,473,1,1,0,1,1011,659,0,473,473,0,0,120,Active
200543811,7,9,642,644,2,681313,0,473,0,473,1,1,0,1,645,644,0,473,473,0,0,120,Active
200544528,7,9,630,5,-625,1106,218,473,1,473,1,1,0,1,5,646,0,473,473,0,0,411,Active
200545480,7,9,0,68,68,681282,0,473,0,473,0,1,0,1,681282,68,0,473,473,0,0,88,Active
200545968,7,9,0,1,1,50208,0,473,0,3,1,1,1,1,1,53,0,473,473,0,0,35,Sold
200547031,7,9,610,530,-80,1030,0,0,1,0,1,1,0,1,530,669,1,0,0,0,0,109,Sold
200547090,7,9,668,1,-667,729,0,0,1,1,1,1,0,1,1,729,1,0,0,0,0,367,Sold
200547790,7,9,653,581,-72,2250,3,473,1,3,1,1,0,1,581,700,0,473,473,0,0,6,Sold
200593473,7,9,570,566,-4,681181,0,473,0,473,1,1,0,1,568,566,0,473,473,0,0,398,Active
200593994,7,9,534,522,-12,2624,-741,-740,2,5,0,1,0,0,681165,522,0,473,473,0,0,1,Sold
200594722,7,9,496,509,13,681137,0,473,0,473,1,0,1,1,509,681137,0,473,473,0,0,184,Active
200594728,7,9,526,524,-2,681137,0,473,0,473,1,0,0,1,524,681137,0,473,473,0,0,366,Active
200595319,7,9,528,534,6,599,2,473,1,473,0,1,0,1,681109,534,1,2,2,0,0,2,Active
200597226,7,9,520,526,6,10954,0,473,0,473,1,1,1,1,527,526,0,473,473,0,0,453,Active
200599257,7,9,94,2,-92,109,0,473,0,473,1,1,0,0,2,108,0,473,473,0,0,436,Active
200599303,7,9,90,1,-89,415259,0,473,0,473,1,1,0,1,1,110,0,473,473,0,0,411,Active
200600041,7,9,39,70,31,680710,0,473,0,473,1,1,0,1,70,237,0,473,473,0,0,193,Active
200600413,7,9,53,11,-42,6355,0,473,0,473,1,1,1,1,23,11,0,473,473,0,0,449,Active
200600975,7,9,33,24,-9,1592,0,473,0,473,1,1,0,1,24,71,0,473,473,0,0,159,Active
200604860,7,9,0,66,66,680626,0,473,0,473,1,0,0,1,66,680626,0,473,473,0,0,458,Active
200605141,7,9,0,110,110,680622,0,473,0,473,1,1,0,1,113,110,0,473,473,0,0,375,Active
200605291,7,9,0,0,0,8740,0,473,0,473,1,1,1,0,4,0,0,473,473,0,0,334,Active
200605942,7,9,0,11,11,680613,0,473,0,473,1,1,0,1,32,11,0,473,473,0,0,446,Active
200607038,7,9,53,104,51,3213,0,473,0,0,1,1,1,1,104,105,0,473,473,0,0,338,Sold
200609311,7,9,0,4,4,680579,0,473,0,473,1,1,0,1,4,4,0,473,473,5,0,154,Active
200609764,7,9,0,0,0,680575,0,473,0,473,0,0,0,0,680575,680575,0,473,473,0,0,0,Active
200610939,7,9,0,6,6,680564,0,473,0,473,1,0,0,1,6,680564,0,473,473,0,0,120,Active
200611117,7,9,0,1,1,680562,0,473,0,473,1,1,0,1,1,7,0,473,473,0,0,323,Active
200612208,7,9,0,0,0,680552,0,473,0,473,0,0,0,0,680552,680552,0,473,473,0,0,0,Active
200612317,7,9,0,1,1,1,0,473,0,473,1,1,0,1,1,1,0,473,473,2,0,267,Active
200614076,7,9,0,-1,-1,680535,0,473,0,473,0,0,0,0,680535,680535,0,473,473,0,0,0,Active
200616034,7,9,95,9078,8983,248,0,473,0,4,0,0,0,1,680766,680766,0,473,473,0,8,372,Sold
200616455,7,9,0,2,2,3,-4,473,2,473,1,1,0,1,2,3,0,473,473,0,0,125,Active
200616799,7,9,0,18,18,23,1,473,1,473,1,1,0,1,18,22,1,1,1,0,0,147,Active
200617461,7,9,0,5,5,14,2,156,2,473,0,1,0,0,680504,5,0,473,473,0,0,427,Active
200617615,7,9,0,0,0,9904,1,473,1,2,1,1,1,1,7,0,1,1,1,0,0,368,Sold
200619983,7,9,0,0,0,680477,0,473,0,473,0,0,0,0,680477,680477,0,473,473,0,0,0,Active
200620095,7,9,0,4,4,680476,0,473,0,473,1,1,0,1,9,4,0,473,473,0,0,445,Active
200621255,7,9,0,8,8,8,0,473,0,473,1,1,0,1,8,8,0,473,473,0,0,120,Active
200621598,7,9,0,0,0,0,0,473,0,0,0,0,0,0,680462,680462,1,0,0,0,0,0,Sold
200621770,7,9,0,228,228,680460,-1921,-2052,4,473,0,1,0,0,680460,228,0,473,473,0,0,307,Active
200621859,7,9,0,229,229,680460,-1962,473,2,473,0,1,0,1,680460,229,0,473,473,0,0,280,Active
200623841,7,9,0,1,1,173074,0,473,0,473,1,1,0,1,2,1,0,473,473,0,0,471,Active
200624809,7,9,0,17,17,17,0,473,1,0,0,1,0,0,680441,17,1,0,0,0,0,14,Sold
200625186,7,9,0,34,34,0,0,473,0,473,1,1,0,0,17314,34,0,473,473,0,0,229,Active
200625787,7,9,0,0,0,0,0,0,1,1,1,1,0,1,0,6,1,0,0,0,0,20,Sold
200626110,7,9,0,-1,-1,680429,0,473,0,473,0,0,0,0,680429,680429,0,473,473,0,0,0,Active
200626356,7,9,0,3,3,11,0,473,0,473,1,1,0,0,667050,3,0,473,473,0,0,463,Active
200629174,7,9,0,1,1,5575,0,473,0,473,1,1,1,1,1,1,0,473,473,0,0,309,Active
200629472,7,9,0,3,3,680398,0,473,0,473,1,1,0,1,3,15,0,473,473,0,0,272,Active
200629920,7,9,0,7,7,7,0,473,0,473,0,1,0,1,680394,7,0,473,473,2,0,190,Active
200629959,7,9,0,37,37,1388,1,473,1,473,1,1,1,0,37,37,0,473,473,0,0,426,Active
200630081,7,9,0,16,16,397,0,473,0,473,1,1,0,1,16,16,0,473,473,0,0,412,Active
200630876,7,9,0,4,4,680386,0,473,0,473,1,0,0,1,4,680386,0,473,473,0,0,418,Active
200632060,7,9,0,16,16,56400,29,473,1,29,1,1,1,1,17,16,1,29,29,0,0,426,Sold
200633934,7,9,0,55,55,680358,0,473,0,473,1,0,1,1,55,680358,0,473,473,0,0,458,Active
200634337,7,9,0,113,113,680354,0,473,0,473,1,1,0,1,113,1679,0,473,473,0,0,458,Active
200634971,7,9,0,3,3,33601,2,473,1,473,1,1,1,1,3,3,2,1,2,0,0,450,Active
200635284,7,9,0,7,7,680345,0,473,0,473,1,1,0,1,17,7,0,473,473,0,0,452,Active
200636119,7,9,0,33,33,680337,0,473,0,473,1,1,0,1,33,135,0,473,473,0,0,458,Active
200636350,7,9,0,2,2,0,0,473,0,473,1,0,0,0,2,680335,0,473,473,0,0,0,Active
200637382,7,9,0,3,3,680325,0,473,0,473,1,1,0,1,5,3,0,473,473,0,0,270,Active
200639567,7,9,0,6,6,6,1,1,1,1,1,1,0,1,1536,6,1,1,1,0,0,449,Sold
200639588,7,9,0,1133,1133,1162,-68,473,2,473,1,1,1,1,1133,1394,1,1,1,0,1,193,Active
200640411,7,9,0,4183,4183,29,3,3,1,3,0,0,0,1,680297,680297,1,3,3,0,3,187,Sold
200640655,7,9,0,1,1,7,0,473,0,473,0,1,0,0,680295,1,0,473,473,0,0,463,Active
200641013,7,9,0,14,14,24,0,473,0,473,1,1,0,1,14,24,0,473,473,0,0,263,Active
200641524,7,9,0,1,1,1,435,435,3,0,0,1,0,0,680288,1,1,0,0,0,0,302,Sold
200643467,7,9,0,4,4,1165,137,473,1,473,1,1,0,0,8,4,0,473,473,0,0,285,Active
200644095,7,9,0,5,5,5,0,473,0,473,0,1,0,1,680265,5,0,473,473,0,0,120,Active
200646144,7,9,0,29,29,680247,0,473,0,473,1,1,0,1,63460,29,0,473,473,0,0,410,Active
200647119,7,9,0,0,0,680238,0,473,0,473,0,0,0,0,680238,680238,0,473,473,0,0,0,Active
200657015,7,9,0,32,32,680219,0,473,0,473,1,1,0,1,32,33,0,473,473,0,0,154,Active
200657253,7,9,0,39,39,680216,0,473,0,473,1,1,0,1,39,41,0,473,473,0,0,323,Active
200657762,7,9,0,-1,-1,680212,0,473,0,473,0,0,0,0,680212,680212,0,473,473,0,0,0,Active
200658652,7,9,0,10,10,14,0,473,0,473,1,1,0,1,10,13,0,473,473,2,0,154,Active
200658794,7,9,0,0,0,680203,0,473,0,473,1,1,0,1,5,0,0,473,473,0,0,461,Active
200660681,7,9,0,0,0,680188,0,473,0,473,0,0,0,0,680188,680188,0,473,473,0,0,0,Active
200661703,7,9,0,1183,1183,10067,0,473,0,4,1,1,1,0,1183,1184,0,473,473,0,1,7,Sold
200662454,7,9,0,2,2,680172,0,473,0,473,1,1,0,1,5,2,0,473,473,0,0,335,Active
200664006,7,9,0,1039,1039,680159,-728,473,2,473,0,1,0,0,680159,1039,0,473,473,0,1,120,Active
200664064,7,9,0,1038,1038,680158,-546,473,1,473,0,1,0,0,680158,1038,0,473,473,0,1,397,Active
200664157,7,9,0,51,51,680158,0,473,0,473,1,1,0,1,51,55,0,473,473,0,0,275,Active
200664163,7,9,0,14,14,680158,0,473,0,2,1,1,0,1,14,14,0,473,473,0,0,5,Sold
200664224,7,9,0,1264,1264,448876,0,473,0,473,1,1,1,1,448875,1264,0,473,473,0,0,351,Active
200664310,7,9,0,1078,1078,680157,-610,473,2,473,0,1,0,0,680157,1078,0,473,473,0,1,137,Active
200664460,7,9,0,906,906,680157,-115,473,1,473,1,1,0,1,443627,906,0,473,473,0,0,425,Active
200664581,7,9,0,1029,1029,1030,-481,473,1,473,0,1,0,1,680156,1029,0,473,473,0,0,152,Active
200664585,7,9,0,1079,1079,680156,-234,473,2,473,1,1,0,1,450466,1079,0,473,473,0,0,313,Active
200664669,7,9,0,905,905,680156,0,473,0,473,0,1,0,0,680156,905,0,473,473,0,1,230,Active
200664718,7,9,0,1035,1035,1035,-854,473,3,473,0,1,0,1,680156,1035,0,473,473,0,0,201,Active
200664723,7,9,0,1035,1035,680156,-836,473,1,473,0,1,0,0,680156,1035,0,473,473,0,1,173,Active
200664911,7,9,0,1077,1077,680154,0,473,0,473,1,1,0,1,448750,1077,0,473,473,0,0,448,Active
200667263,7,9,0,51,51,151,1,473,1,2,1,1,0,1,51,51,1,1,1,0,0,2,Sold
200669601,7,9,0,1,1,680110,0,473,0,473,1,1,0,1,7,1,0,473,473,0,0,470,Active
200670479,7,9,0,10,10,11,2,2,1,2,0,1,0,1,680101,10,1,2,2,0,0,460,Sold
200670748,7,9,0,200,200,1180,2,2,2,473,1,1,0,0,200,902,1,2,2,1,1,396,Active
200670799,7,9,0,4,4,10,0,473,0,473,1,1,0,1,4,9,0,473,473,3,0,144,Active
200684757,7,9,0,20,20,21,0,473,0,1,1,1,0,0,23,20,0,473,473,0,0,6,Sold
200689738,7,9,0,70,70,680081,0,473,0,473,1,0,0,1,70,680081,0,473,473,0,0,391,Active
200690100,7,9,0,7,7,5630,4,473,1,473,1,1,1,1,7,7,0,473,473,0,0,284,Active
200702423,7,9,0,97,97,98,0,473,0,1,0,1,0,1,680070,97,0,473,473,0,1,185,Sold
200734732,7,9,844,841,-3,680045,0,473,0,473,0,1,0,1,680045,841,0,473,473,0,0,458,Active
200744637,7,9,0,4,4,8585,0,473,0,1,1,1,1,1,37,4,1,1,1,0,0,369,Sold
200749920,7,9,0,2,2,680031,0,473,0,473,1,1,0,1,6,2,0,473,473,0,0,167,Active
200751220,7,9,0,16,16,17,0,473,0,473,1,1,0,0,31,16,0,473,473,0,0,320,Active
200752516,7,9,0,1,1,813,2,473,1,473,1,1,1,1,1,1012,1,2,2,1,0,155,Active
200753001,7,9,0,9,9,5155,4,473,1,473,1,1,0,1,9,5154,0,473,473,0,0,218,Active
200753821,7,9,0,1,1,679995,0,473,0,473,1,1,0,0,3,1,1,401,401,0,0,403,Active
200756020,7,10,0,188,188,8474,0,472,0,472,1,1,1,1,188,8338,0,472,472,0,0,464,Active
200756292,7,10,0,19,19,24,0,472,0,472,1,1,0,1,19,24,0,472,472,2,0,467,Active
200757080,7,10,0,4,4,679952,0,472,0,472,1,1,0,1,6,4,0,472,472,0,0,288,Active
200757269,7,10,748,-1,-749,679949,0,472,0,472,0,0,0,0,679949,679949,0,472,472,0,0,0,Active
200758785,7,10,0,5,5,11,0,472,0,472,1,1,0,0,664732,5,0,472,472,0,0,461,Active
200759268,7,10,720,777,57,44616,0,472,0,472,1,1,1,1,777,6588,0,472,472,0,0,355,Active
200759907,7,10,739,825,86,679910,0,472,0,472,1,0,0,0,825,679910,0,472,472,0,0,329,Active
200760893,7,10,662,664,2,65726,49,45,1,472,1,1,0,1,664,664,0,472,472,0,0,145,Active
200761309,7,10,0,982,982,2352,0,472,0,2,1,1,0,1,982,985,1,1,1,0,0,359,Sold
200762408,7,10,666,665,-1,679867,0,472,0,472,1,1,0,1,67038,665,0,472,472,0,0,376,Active
200764167,7,10,631,618,-13,2260,0,472,0,472,1,1,0,1,12337,618,0,472,472,0,0,300,Active
200764631,7,10,650,807,157,-160,0,472,1,0,1,1,0,1,807,816,1,0,0,0,0,184,Sold
200764834,7,10,676,11,-665,91423,1,1,1,1,1,1,1,1,11,666,1,1,1,0,0,367,Sold
200764885,7,10,0,781,781,781,0,472,0,0,0,1,0,1,679816,781,0,472,472,0,0,6,Sold
200765422,7,10,0,896,896,896,0,472,0,472,1,1,0,1,592745,896,0,472,472,0,0,464,Active
200766492,7,10,580,599,19,679781,0,472,0,472,1,1,0,1,87423,599,0,472,472,0,0,285,Active
200766493,7,10,580,548,-32,679781,0,472,0,472,1,1,0,1,590,548,0,472,472,0,0,376,Active
200766721,7,10,575,598,23,10968,0,472,0,472,1,1,0,1,598,600,0,472,472,0,0,389,Active
200768008,7,10,719,720,1,804,0,472,0,472,1,1,0,1,721,720,0,472,472,0,0,464,Active
200768095,7,10,596,518,-78,901,0,472,1,472,1,1,1,1,518,726,1,0,0,0,0,134,Active
200768211,7,10,532,517,-15,679733,0,472,0,472,1,0,0,1,517,679733,0,472,472,0,0,180,Active
200768331,7,10,528,513,-15,679729,0,472,0,472,1,1,0,1,561,513,0,472,472,0,0,323,Active
200769069,7,10,470,469,-1,474,0,472,0,472,1,1,0,1,472,469,0,472,472,3,0,158,Active
200769344,7,10,459,2,-457,38180,28,472,1,472,1,1,0,1,2,498,0,472,472,0,0,411,Active
200769383,7,10,666,731,65,2480,0,472,0,472,1,1,1,1,731,732,0,472,472,0,0,430,Active
200771036,7,10,393,-1,-394,679594,0,472,0,472,0,0,0,0,679594,679594,0,472,472,0,0,0,Active
200772159,7,10,308,281,-27,679479,0,472,0,472,1,0,0,1,281,679479,0,472,472,0,0,366,Active
200772512,7,10,411,0,-411,51136,0,472,0,472,0,0,1,1,679432,679432,0,472,472,0,0,35,Active
200772593,7,10,397,-1,-398,679418,0,472,0,472,0,0,0,0,679418,679418,0,472,472,0,0,0,Active
200773184,7,10,202,131,-71,1643,0,472,0,472,1,1,0,1,131,246,0,472,472,0,0,392,Active
200773206,7,10,110,145,35,1715,1,472,1,472,1,1,0,1,145,145,1,1,1,0,0,437,Active
200774534,7,10,55,46,-9,279,0,472,1,0,1,0,1,1,46,679256,0,472,472,0,0,366,Sold
200775877,7,10,71,99,28,554944,0,472,0,472,1,1,0,1,99,142,0,472,472,0,0,385,Active
200777178,7,10,0,31,31,34,1,472,2,472,1,1,0,1,4416,31,0,472,472,0,0,187,Active
200782367,7,10,0,2,2,0,0,472,0,472,1,1,0,1,2,376,0,472,472,0,0,111,Active
200783193,7,10,0,17,17,679119,0,472,0,472,1,1,0,1,25,17,0,472,472,0,0,458,Active
200783195,7,10,0,2,2,679119,0,472,0,472,1,1,0,1,9,2,0,472,472,0,0,365,Active
200784447,7,10,0,26,26,679107,0,472,0,472,1,1,0,1,26,4678,0,472,472,0,0,458,Active
200784858,7,10,0,0,0,679104,0,472,0,472,0,0,0,0,679104,679104,0,472,472,0,0,0,Active
200785171,7,10,0,7,7,5614,0,472,0,472,1,1,1,1,7,16,2,6,6,0,0,187,Active
200785594,7,10,0,28,28,154406,0,472,0,13,1,1,1,1,28,5756,2,3,11,1,0,450,Sold
200788944,7,10,0,6,6,6068,0,472,0,472,1,1,0,1,9,6,0,472,472,0,0,364,Active
200789004,7,10,0,8,8,190486,0,472,0,472,1,1,0,1,13,8,0,472,472,0,0,381,Active
200789533,7,10,0,-1,-1,679064,0,472,0,472,0,0,0,0,679064,679064,0,472,472,0,0,0,Active
200790640,7,10,32,32,0,3657,0,472,0,472,1,1,1,1,188,32,0,472,472,0,0,445,Active
200790661,7,10,0,1,1,0,1,472,1,1,0,1,0,1,679052,1,1,1,1,0,0,185,Sold
200791749,7,10,0,12,12,7894,0,0,1,0,1,1,1,1,12,15,1,0,0,0,0,366,Sold
200791852,7,10,0,6,6,679041,0,472,0,472,1,0,0,1,6,679041,0,472,472,0,0,389,Active
200792823,7,10,0,1,1,7149,26,472,1,472,0,1,0,1,679032,1,0,472,472,0,0,427,Active
200792853,7,10,0,14,14,14,0,472,0,472,1,1,0,1,230,14,0,472,472,0,0,362,Active
200793778,7,10,0,0,0,679022,0,472,0,472,0,0,0,0,679022,679022,0,472,472,0,0,0,Active
200795071,7,10,0,1,1,9,0,472,0,472,1,1,1,0,1,1,0,472,472,0,0,314,Active
200798161,7,10,0,6,6,57635,0,472,0,472,1,1,0,1,1399,6,0,472,472,0,0,292,Active
200798357,7,10,0,5,5,6,1,472,1,1,0,1,0,1,678981,5,2,0,1,0,0,430,Sold
200800056,7,10,0,3,3,678966,0,472,0,472,1,0,0,1,3,678966,0,472,472,0,0,458,Active
200800132,7,10,0,10,10,7364,6,6,2,472,1,1,0,1,5599,10,0,472,472,0,0,468,Active
200800510,7,10,0,99,99,678961,8,472,1,8,0,1,0,1,678961,99,1,8,8,0,0,466,Sold
200800574,7,10,0,34,34,357051,0,472,0,472,1,1,1,0,34,419,0,472,472,0,0,460,Active
200800736,7,10,0,27,27,678960,0,472,0,472,1,1,0,0,27,38699,0,472,472,0,0,285,Active
200800748,7,10,0,0,0,18514,0,472,0,472,1,1,0,0,309662,18513,0,472,472,0,13,376,Active
200800751,7,10,0,14,14,541582,0,472,0,472,1,0,1,0,14,678960,0,472,472,0,0,376,Active
200802083,7,10,0,10,10,10,6,472,1,472,1,1,0,1,12,10,1,6,6,0,0,318,Active
200802925,7,10,0,5,5,5,3,3,1,4,1,1,0,1,6,5,1,3,3,1,0,18,Sold
200803123,7,10,0,9998,9998,0,-1,472,1,-1,0,1,0,1,678939,9998,0,472,472,0,0,7,Sold
200803948,7,10,0,14,14,15917,0,472,0,472,1,1,1,1,74,14,1,1,1,0,0,467,Active
200805032,7,10,0,6,6,7,-1332,-1332,4,472,1,1,0,1,1655,6,1,1,1,0,0,233,Active
200806305,7,10,0,-1,-1,0,0,472,0,0,0,1,0,1,678910,3,1,0,0,0,0,367,Sold
200808307,7,10,0,0,0,678892,0,472,0,472,0,0,0,0,678892,678892,0,472,472,0,0,0,Active
200809030,7,10,0,2,2,678885,0,472,0,472,1,0,1,0,2,678885,0,472,472,0,0,4,Active
200809265,7,10,0,0,0,68866,0,472,0,472,1,1,1,1,8581,0,0,472,472,0,0,221,Active
200814432,7,10,0,10,10,13,375,472,1,472,1,1,0,1,10,13,0,472,472,0,0,461,Active
200814573,7,10,0,19,19,66213,0,472,0,472,1,1,0,1,1296,19,0,472,472,0,0,361,Active
200814937,7,10,0,1,1,223473,0,472,0,472,1,1,1,1,1,6,0,472,472,0,0,155,Active
200815387,7,10,0,0,0,678853,0,472,0,472,0,0,0,0,678853,678853,0,472,472,0,0,0,Active
